random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate
4690,y,4.235505,w,3.71419,m,1,1.30413,,0,0,0,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,lpymahe,20,2020-11-23_12h48.39.475,vismem_search_builder_pavlovia2,2020.1.2,Linux aarch64,60
,,,,,v,1,1.347315,,0,1,1,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,lpymahe,20,2020-11-23_12h48.39.475,vismem_search_builder_pavlovia2,2020.1.2,Linux aarch64,60
,,,,,v,1,1.12953,,0,2,2,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,lpymahe,20,2020-11-23_12h48.39.475,vismem_search_builder_pavlovia2,2020.1.2,Linux aarch64,60
,,,,,v,0,1.382,,0,3,3,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,lpymahe,20,2020-11-23_12h48.39.475,vismem_search_builder_pavlovia2,2020.1.2,Linux aarch64,60
